id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
17337,43,2,2,1,1,2,1,0,11,1,2514,3.0,597,1,2,-0.1,96.1,-40.69,2.37,5056.72,0.0
17338,84,8,2,7,1,1,0,0,4,1,69,23.0,1041,0,0,1.4,91.25,-43.26,5.05,5452.9,0.0
17339,32,0,2,4,1,1,1,0,5,2,197,0.0,1022,0,0,-1.8,88.8,-46.1,1.37,5073.6,0.0
17340,47,0,3,3,0,1,1,1,5,2,1169,0.0,733,0,1,1.1,89.7,-42.29,4.12,5074.49,0.0
17341,44,9,2,6,1,2,1,1,5,1,361,4.0,1043,0,0,1.1,94.08,-34.61,4.97,5429.78,0.0
17342,46,1,1,2,1,1,1,1,6,4,2436,3.0,590,4,0,1.4,97.77,-27.92,3.93,4823.39,0.0
17343,33,0,2,4,1,1,1,0,8,2,98,1.0,460,4,1,-2.9,94.05,-40.77,4.48,4875.8,0.0
17344,43,9,3,6,1,2,1,0,8,0,1116,0.0,942,4,0,1.4,94.97,-32.59,1.61,4942.58,0.0
17345,30,9,1,6,1,2,1,0,8,4,124,2.0,991,0,0,1.4,88.77,-35.45,4.93,5452.9,0.0
17346,53,10,2,4,1,0,0,1,9,4,2371,0.0,790,4,2,-1.1,93.71,-47.01,4.39,4855.67,0.0
17347,47,2,2,4,1,1,1,1,5,4,191,1.0,1011,0,0,1.1,91.64,-37.23,4.96,5445.35,0.0
17348,27,8,1,5,1,2,1,0,5,3,40,2.0,970,0,0,-1.8,88.89,-47.53,1.22,5104.19,0.0
17349,28,1,2,3,1,2,1,0,7,0,106,2.0,999,0,0,1.4,89.5,-40.56,4.85,5473.82,0.0
17350,46,10,2,5,1,2,2,0,7,1,208,2.0,957,0,0,1.4,95.13,-44.62,5.2,5416.31,0.0
17351,38,10,1,4,0,2,1,0,5,0,1556,3.0,500,4,2,-1.8,89.73,-30.41,2.74,5008.93,0.0
17352,32,1,2,2,1,2,1,1,5,4,173,2.0,988,0,0,1.1,97.28,-35.41,5.08,5450.55,0.0
17353,39,1,2,1,0,2,1,1,6,1,169,2.0,684,0,1,1.4,95.11,-43.48,3.16,4910.21,0.0
17354,32,7,1,6,1,1,1,1,5,3,173,0.0,951,0,0,1.1,92.02,-36.61,4.61,5331.15,0.0
17355,43,2,2,0,0,2,1,1,5,0,283,0.0,964,0,0,1.1,89.38,-35.67,4.69,5377.87,0.0
17356,28,0,2,4,1,2,1,1,6,2,1484,2.0,184,2,1,1.4,91.14,-34.06,2.26,4829.94,0.0
17357,46,7,2,4,1,2,1,1,5,4,347,2.0,987,0,0,1.1,97.37,-35.56,4.87,5066.41,0.0
17358,34,6,2,5,1,2,1,1,8,1,134,1.0,479,6,1,-2.9,89.85,-43.12,2.8,4985.69,0.0
17359,31,0,2,4,1,2,2,0,5,0,124,0.0,1008,1,1,-1.8,92.98,-47.86,1.28,5027.71,0.0
17360,32,1,2,3,1,1,1,0,5,4,118,7.0,996,0,0,-1.8,90.75,-45.5,1.22,4920.63,0.0
17361,29,8,1,4,0,1,1,0,5,1,51,1.0,1041,0,0,-1.8,96.6,-44.62,1.34,4981.82,0.0
17362,44,9,2,6,1,1,1,0,8,3,396,1.0,1024,1,1,-1.7,90.26,-38.83,0.89,5061.48,0.0
17363,28,9,1,3,1,2,1,0,4,0,114,2.0,951,0,0,-1.8,91.67,-48.08,1.38,5246.97,1.0
17364,33,7,1,4,1,2,1,0,4,0,692,2.0,659,2,1,-1.8,93.05,-49.19,3.56,5315.07,0.0
17365,55,3,2,1,1,2,1,1,5,4,81,2.0,1039,0,0,1.1,89.57,-34.94,4.74,5336.34,0.0
17366,35,1,1,4,1,2,1,1,5,4,829,1.0,700,3,1,1.1,88.55,-44.45,2.43,4839.94,0.0
17367,44,9,2,6,1,1,1,0,11,0,2634,2.0,309,4,2,-0.1,97.75,-45.14,4.04,5178.79,0.0
17368,39,9,1,0,1,2,1,1,7,2,3034,1.0,749,4,0,1.4,91.57,-47.43,3.24,4775.81,0.0
17369,39,7,2,3,1,1,1,0,11,1,110,0.0,1004,0,0,-0.1,91.05,-41.45,3.99,4977.57,0.0
17370,40,0,2,5,1,2,1,1,6,3,65,2.0,1045,0,0,1.4,96.63,-41.04,4.92,5390.17,0.0
17371,34,1,2,2,1,2,1,1,5,0,1214,1.0,463,0,2,1.1,93.23,-39.52,2.65,4867.77,1.0
17372,28,7,2,6,1,1,1,0,5,3,48,0.0,1033,0,0,-1.8,95.02,-47.07,1.34,4981.82,0.0
17373,33,1,1,4,1,1,1,1,7,3,232,3.0,1032,0,0,1.4,97.39,-41.58,5.15,5473.82,0.0
17374,29,4,2,5,1,1,1,0,8,4,116,0.0,1031,0,0,1.4,89.33,-36.13,4.77,5332.66,0.0
17375,34,7,1,1,0,0,0,0,4,1,214,23.0,949,0,0,1.4,94.19,-43.51,5.18,5128.76,1.0
17376,38,1,2,4,1,2,1,1,5,2,286,0.0,1001,0,0,1.1,94.83,-37.56,4.98,5180.61,0.0
17377,53,9,2,6,0,1,1,1,6,3,49,1.0,1048,0,0,1.4,97.39,-42.25,4.94,5426.76,0.0
17378,30,1,1,3,1,1,1,0,11,1,3111,1.0,973,1,2,-0.1,92.51,-29.89,4.84,5203.21,0.0
17379,39,1,2,3,1,1,2,1,6,4,3132,2.0,495,6,2,1.4,92.66,-51.84,3.04,4960.5,0.0
17380,45,0,2,5,1,2,1,0,7,1,196,3.0,1019,0,0,1.4,93.26,-43.29,5.0,5468.59,0.0
17381,44,3,2,2,1,1,1,0,8,4,4459,0.0,703,1,1,1.4,92.89,-32.86,4.03,5212.78,0.0
17382,71,5,1,5,1,0,0,0,10,1,96,0.0,993,0,0,-3.4,89.93,-27.33,0.73,4907.11,0.0
17383,39,10,2,1,0,1,1,1,6,3,54,23.0,960,0,0,1.4,97.58,-41.71,5.02,5034.66,0.0
17384,35,9,3,5,1,1,2,0,7,0,3535,3.0,839,5,1,1.4,95.6,-48.14,2.3,5229.82,0.0
17385,42,0,2,5,1,2,1,1,7,2,2804,3.0,609,2,0,1.4,92.99,-40.59,4.17,5371.27,0.0
17386,58,5,2,6,0,1,1,1,5,2,651,4.0,790,4,2,1.1,97.77,-47.51,2.3,5286.8,0.0
17387,55,3,2,3,1,2,1,1,5,3,3176,1.0,344,3,0,1.1,97.19,-29.98,4.0,4852.05,0.0
17388,40,9,2,4,1,1,1,1,5,3,73,6.0,6,4,2,1.1,92.78,-34.8,0.8,4975.86,0.0
17389,32,0,1,6,1,1,1,0,5,3,293,0.0,1006,0,0,-1.8,95.95,-45.87,1.38,5354.05,0.0
17390,19,2,1,1,0,1,2,0,12,2,808,23.0,964,0,0,1.1,93.9,-37.05,4.97,5201.38,0.0
17391,29,0,2,5,1,2,1,0,8,2,753,0.0,1044,0,0,1.4,98.02,-35.52,5.06,5316.97,1.0
17392,51,3,2,4,1,1,1,0,10,1,294,1.0,1045,2,1,-3.4,94.0,-27.57,0.73,5238.27,1.0
17393,44,1,2,1,1,2,1,1,6,0,2509,23.0,515,4,2,1.4,93.54,-39.17,4.49,4775.49,0.0
17394,30,1,1,4,1,2,2,1,11,1,4743,0.0,354,2,1,-0.1,90.41,-33.95,1.81,4910.63,0.0
17395,68,5,2,1,1,1,1,0,4,2,159,1.0,952,1,1,-1.8,95.02,-48.6,1.39,5160.28,1.0
17396,29,3,2,2,1,2,2,1,8,3,1913,0.0,859,0,2,1.4,96.1,-27.53,1.7,5284.24,1.0
17397,53,0,2,5,1,1,1,0,8,1,541,3.0,954,5,1,1.4,92.73,-43.07,2.09,5346.19,0.0
17398,35,1,2,1,1,1,1,0,11,1,1329,1.0,441,6,2,-0.1,94.05,-49.41,1.76,5110.27,0.0
17399,57,0,2,5,1,2,1,1,8,3,59,0.0,1040,0,0,1.4,97.27,-35.19,4.88,5447.68,0.0
17400,31,9,2,4,1,1,1,0,5,4,843,2.0,929,0,2,-1.8,88.89,-52.34,1.22,5186.46,0.0
17401,92,11,0,5,2,1,0,1,7,0,304,15.0,870,4,1,1.1,92.32,-37.9,4.23,4910.37,0.0
17402,52,9,3,5,1,1,1,0,8,1,188,1.0,978,0,0,1.4,88.77,-35.7,5.06,5175.81,0.0
17403,38,0,1,5,1,1,1,1,5,3,823,9.0,435,4,0,1.1,88.79,-35.19,1.63,5107.06,0.0
17404,45,4,2,0,0,2,2,1,5,4,745,0.0,495,2,2,1.1,93.02,-48.74,3.03,5366.46,0.0
17405,51,1,2,3,1,2,1,0,4,3,1403,1.0,1026,1,1,-1.8,96.05,-46.91,1.34,5206.18,1.0
17406,38,9,1,5,1,2,1,0,8,2,231,1.0,999,0,0,1.4,91.76,-34.43,5.01,5113.08,0.0
17407,24,6,1,5,1,1,1,0,5,2,1018,0.0,492,6,0,-1.8,90.54,-47.0,2.19,5086.32,1.0
17408,28,7,1,4,1,2,1,0,11,4,3365,0.0,249,4,2,-0.1,91.24,-37.31,2.84,4953.98,0.0
17409,51,1,1,3,1,2,1,0,7,2,340,0.0,1035,0,0,-1.7,98.07,-39.25,0.81,4976.62,1.0
17410,38,7,2,4,1,2,1,1,5,4,146,0.0,960,0,0,1.1,97.28,-36.54,4.91,5144.28,0.0
17411,41,9,1,5,1,1,1,0,7,3,3377,1.0,495,2,1,1.4,94.65,-37.33,3.04,5097.24,0.0
17412,62,5,2,5,1,1,1,0,4,4,3171,1.0,36,6,0,-1.8,93.57,-27.72,4.14,5468.93,0.0
17413,28,0,2,5,1,2,1,0,4,2,258,1.0,961,0,0,-1.8,96.42,-46.2,1.43,4890.03,0.0
17414,31,9,2,6,1,2,1,1,7,3,501,1.0,1039,0,0,1.4,95.23,-42.7,5.09,5343.11,0.0
17415,38,9,2,5,1,2,1,0,6,2,175,1.0,981,0,0,-2.9,88.5,-41.08,1.23,5111.73,0.0
17416,34,0,2,5,1,2,1,0,5,4,2116,1.0,787,6,0,-1.8,94.5,-40.81,3.87,5042.1,0.0
17417,51,10,2,0,0,1,1,1,5,3,197,0.0,950,0,0,1.1,95.59,-37.01,4.62,5170.23,0.0
17418,34,7,2,4,1,2,1,0,4,2,3595,2.0,713,2,1,-1.8,97.84,-29.97,3.29,4900.96,0.0
17419,57,0,3,5,1,2,1,1,5,2,235,0.0,990,0,0,1.1,96.34,-35.74,5.1,5196.19,0.0
17420,46,1,2,1,0,2,1,1,5,3,3012,1.0,802,2,2,1.1,88.85,-38.32,4.69,5175.43,0.0
17421,37,4,2,4,1,2,1,0,11,1,3225,1.0,670,3,2,-0.1,95.82,-48.55,4.26,5184.18,0.0
17422,38,0,1,5,1,1,1,1,7,4,237,1.0,1013,0,0,1.4,92.41,-42.14,4.98,5489.5,0.0
17423,52,7,2,2,1,2,1,0,4,0,45,1.0,1000,0,0,-1.8,95.49,-45.26,1.42,5262.27,0.0
17424,44,7,2,3,1,1,1,0,8,0,761,0.0,957,0,0,1.4,94.19,-35.91,4.85,5170.59,1.0
17425,59,1,2,1,0,2,1,0,7,0,1845,2.0,158,2,0,1.4,96.89,-29.87,0.87,5329.15,0.0
17426,27,1,2,4,1,0,0,0,5,2,537,1.0,640,1,1,-1.8,94.13,-46.78,3.51,4936.45,0.0
17427,35,1,2,3,1,1,1,1,5,3,145,4.0,962,0,0,1.1,90.42,-36.69,4.71,5061.22,0.0
17428,45,0,1,5,1,2,1,1,5,1,905,1.0,491,5,2,-1.8,91.74,-46.69,3.43,4871.15,0.0
17429,28,7,1,4,1,2,1,0,7,1,190,0.0,981,0,0,-1.7,93.55,-38.88,0.84,5136.35,0.0
17430,27,7,1,4,1,2,1,0,5,3,330,2.0,1007,1,1,-1.8,91.22,-44.72,1.26,4925.73,0.0
17431,43,1,2,1,0,2,1,1,5,2,567,1.0,644,2,2,1.1,98.3,-40.12,1.12,5073.46,0.0
17432,47,1,2,3,1,1,1,0,5,4,179,1.0,9,2,1,-1.8,96.14,-45.36,1.23,4971.62,0.0
17433,33,6,1,5,1,1,1,1,11,3,168,0.0,1017,0,0,-0.1,92.08,-43.51,4.07,5180.21,0.0
17434,24,0,1,5,1,1,1,0,8,3,146,1.0,951,1,1,-2.9,90.26,-31.87,0.89,4837.61,0.0
17435,28,7,3,4,1,1,1,1,5,3,368,1.0,1034,0,0,1.1,98.69,-35.05,4.61,5081.98,0.0
17436,29,0,2,0,1,2,1,1,5,4,97,2.0,971,0,0,1.1,91.08,-35.99,4.78,5175.42,0.0
17437,46,0,2,5,1,1,1,1,5,1,2195,16.0,492,2,1,1.1,98.47,-29.73,5.02,4954.2,0.0
17438,31,9,2,5,0,1,2,0,8,2,96,0.0,972,0,0,1.4,95.59,-34.98,4.93,5018.97,0.0
17439,50,3,3,1,1,2,1,1,5,4,2240,9.0,84,1,0,1.1,89.74,-30.83,1.67,5029.91,0.0
17440,33,1,2,3,1,2,2,1,11,3,94,3.0,960,0,0,-0.1,94.41,-43.76,3.88,5325.69,0.0
17441,28,7,1,4,1,2,1,1,6,3,1059,3.0,971,0,0,1.4,95.59,-41.59,5.1,5238.55,1.0
17442,39,1,2,1,1,2,2,1,6,0,3060,2.0,316,0,0,1.4,94.75,-30.49,1.08,5050.94,0.0
17443,45,4,2,1,1,2,1,0,7,0,552,3.0,936,3,1,1.4,95.02,-42.78,3.23,4909.3,0.0
17444,44,2,2,1,1,2,1,0,11,1,156,5.0,932,2,2,-0.1,91.98,-42.55,4.48,4830.91,0.0
17445,34,0,1,5,1,2,2,0,5,2,94,6.0,1023,1,1,-1.8,95.21,-47.77,1.31,4956.32,0.0
17446,40,1,2,4,1,2,1,0,8,0,1730,1.0,731,5,2,-2.9,95.7,-31.13,1.52,5298.42,0.0
17447,32,4,2,5,1,1,1,0,8,2,107,3.0,1039,0,0,1.4,89.51,-37.79,4.77,5358.8,0.0
17448,26,1,1,4,0,1,1,0,5,0,319,1.0,1030,0,0,-1.8,95.58,-44.21,1.31,5348.95,0.0
17449,49,9,2,2,1,2,1,1,5,1,120,1.0,984,0,0,1.1,94.36,-37.23,4.86,5133.89,0.0
17450,32,0,2,5,1,1,1,0,4,3,149,5.0,1018,0,0,-1.8,91.4,-33.56,0.67,4798.33,0.0
17451,46,0,3,5,1,2,1,0,5,3,2438,1.0,258,5,2,-1.8,91.37,-36.52,0.84,5324.58,0.0
17452,39,9,1,4,1,2,1,1,6,4,4436,8.0,739,4,2,1.4,95.55,-29.16,1.73,4841.78,0.0
17453,29,1,2,3,1,1,1,1,5,3,2740,4.0,866,5,2,-1.8,95.51,-50.35,4.08,5363.77,0.0
17454,43,1,2,1,1,2,2,0,5,3,8,5.0,1014,0,0,-1.8,93.07,-48.41,1.25,4905.33,0.0
17455,51,1,1,1,0,1,1,1,5,4,451,0.0,979,0,0,1.1,90.14,-38.14,4.92,5258.48,0.0
17456,42,0,2,5,1,1,1,0,8,1,769,1.0,1039,0,0,1.4,95.4,-35.91,4.81,5238.55,1.0
17457,49,6,2,3,1,1,1,0,7,4,2497,2.0,805,0,0,1.4,96.41,-31.85,3.35,5101.31,0.0
17458,49,4,2,5,0,2,1,1,5,4,1554,9.0,307,3,0,1.1,95.84,-30.72,4.16,5292.33,0.0
17459,23,9,1,1,0,0,0,1,10,1,4719,23.0,912,5,2,1.4,91.29,-30.23,4.01,5031.06,1.0
17460,58,1,3,3,1,1,1,0,7,2,141,1.0,578,5,1,1.4,91.35,-29.91,3.01,5011.91,0.0
17461,32,1,2,3,1,2,2,1,6,0,341,1.0,7,3,0,1.4,92.11,-45.81,1.36,5341.86,0.0
17462,31,1,2,5,1,2,1,0,6,0,2760,2.0,288,3,1,-2.9,93.88,-44.86,3.94,5129.59,1.0
17463,59,5,2,6,1,2,1,1,8,2,74,4.0,529,3,2,1.4,93.28,-28.72,1.12,4826.35,0.0
17464,41,7,2,4,1,2,1,1,6,4,1614,3.0,678,0,0,1.4,98.72,-33.17,2.05,5445.0,0.0
17465,33,1,2,3,1,2,1,0,4,1,4443,1.0,103,5,1,-1.8,97.68,-39.32,3.6,5155.84,0.0
17466,30,9,3,6,1,2,2,1,5,3,460,1.0,976,0,0,1.1,97.84,-37.12,5.08,5081.98,0.0
17467,39,4,2,4,1,2,2,0,5,4,221,0.0,950,0,0,-1.8,97.16,-48.37,1.3,5185.78,0.0
17468,27,0,2,6,1,2,1,1,6,2,4996,3.0,717,5,1,1.4,95.48,-39.59,3.45,5167.03,1.0
17469,45,1,2,1,1,2,1,1,5,3,1468,2.0,568,6,1,1.1,88.12,-34.02,1.61,5175.65,0.0
17470,33,10,1,3,1,1,1,0,7,4,1986,1.0,654,3,0,1.4,93.42,-37.09,1.47,5083.34,0.0
17471,36,4,2,5,1,2,2,0,4,0,2586,0.0,926,0,1,-1.8,94.66,-46.89,4.04,5099.61,0.0
17472,30,4,2,4,1,1,1,0,8,0,810,1.0,68,3,1,1.4,93.75,-29.79,3.83,5106.36,0.0
17473,43,4,2,4,1,1,1,0,7,3,4047,1.0,705,2,1,1.4,96.94,-46.97,3.51,4970.51,0.0
17474,26,6,2,5,1,2,2,0,7,1,43,3.0,1004,0,0,1.4,91.47,-41.5,5.0,4987.6,0.0
17475,37,9,2,6,1,1,1,0,3,3,100,0.0,1004,0,0,-1.8,89.5,-51.15,1.67,4976.72,1.0
17476,34,1,3,0,1,1,1,0,6,0,5081,5.0,708,3,0,-2.9,94.03,-27.52,1.03,5001.9,0.0
17477,56,0,2,5,1,2,1,1,7,1,2460,3.0,961,4,0,1.4,90.7,-34.3,1.81,4984.38,0.0
17478,66,9,1,4,1,2,2,0,12,1,883,16.0,121,0,1,1.4,90.44,-31.33,2.43,4996.98,1.0
17479,47,0,2,5,1,1,1,0,7,4,96,1.0,1004,0,0,1.4,93.73,-40.9,4.76,5003.29,0.0
17480,53,4,2,4,1,2,1,0,7,4,127,1.0,996,0,0,1.4,97.76,-43.29,4.9,5416.31,0.0
17481,30,1,2,3,1,2,1,0,11,3,401,0.0,1000,0,0,-0.1,90.12,-40.23,4.2,5289.32,0.0
17482,29,7,1,4,1,0,0,1,6,4,698,8.0,954,0,0,1.4,97.96,-42.8,4.97,5411.08,0.0
17483,55,9,2,3,1,1,1,1,6,4,4668,9.0,951,3,1,1.4,92.16,-35.59,3.18,5115.27,0.0
17484,56,9,2,4,0,1,1,0,8,4,4800,0.0,166,6,0,1.4,90.49,-29.05,1.18,5316.39,1.0
17485,48,7,2,2,0,2,1,0,7,1,2700,5.0,258,5,1,1.4,95.97,-41.56,3.89,5128.74,0.0
17486,40,7,2,2,0,2,1,1,5,2,267,1.0,230,1,2,1.1,97.15,-50.01,2.08,5087.77,0.0
17487,42,7,2,2,1,1,1,0,11,3,2456,2.0,71,4,0,-0.1,93.87,-47.84,4.5,5176.82,0.0
17488,24,0,1,4,1,2,1,0,7,3,5069,4.0,851,0,0,1.4,96.91,-30.96,3.35,4951.99,1.0
17489,46,4,2,6,1,2,1,0,4,4,244,2.0,1010,1,1,-1.8,95.58,-44.83,1.46,4895.13,0.0
17490,58,1,2,6,1,1,1,1,5,1,57,2.0,987,0,0,1.1,93.52,-35.27,5.09,5009.31,0.0
17491,58,1,2,1,0,1,1,0,8,2,2983,0.0,11,3,1,1.4,89.41,-28.65,4.57,5106.56,0.0
17492,49,0,2,3,0,2,1,0,8,3,120,3.0,952,0,0,1.4,95.4,-35.3,5.19,5175.81,0.0
17493,42,1,2,3,1,1,1,0,5,3,938,2.0,0,6,2,-1.8,94.17,-37.91,2.77,5061.46,0.0
17494,49,0,3,4,1,1,1,0,7,0,20,2.0,971,0,0,1.4,98.05,-41.71,4.9,5060.8,0.0
17495,35,9,2,5,1,2,1,0,8,1,435,2.0,992,1,1,-2.9,88.51,-31.18,0.84,5172.64,0.0
17496,39,0,0,7,2,2,2,1,8,2,523,23.0,1037,0,0,1.1,94.46,-37.74,4.77,5201.38,1.0
17497,47,9,2,5,1,2,1,0,5,3,3112,1.0,672,2,2,-1.8,92.42,-47.98,0.87,5116.56,1.0
17498,54,1,2,1,1,2,2,0,8,0,602,1.0,966,0,0,1.4,96.43,-35.99,5.06,5421.53,0.0
17499,72,6,1,2,0,0,1,0,12,3,3430,8.0,249,6,2,-1.8,93.69,-32.46,4.71,4916.71,0.0
17500,39,1,3,0,1,2,1,1,5,2,598,1.0,484,1,1,1.1,92.38,-34.84,4.87,4973.74,0.0
17501,44,7,2,4,1,2,1,0,4,2,1072,1.0,152,3,0,-1.8,90.66,-34.34,3.65,5223.91,0.0
17502,45,0,2,5,1,2,1,0,6,0,134,0.0,962,1,1,-2.9,88.87,-39.24,1.25,4984.82,0.0
17503,52,5,2,4,1,1,1,0,5,1,4757,0.0,725,6,2,-1.8,90.86,-40.24,2.03,5113.35,0.0
17504,61,2,3,4,0,2,1,1,5,4,132,1.0,971,0,0,1.1,89.67,-38.0,4.96,5123.51,0.0
17505,41,1,2,3,1,1,1,0,10,0,104,1.0,967,0,0,-3.4,89.19,-27.08,0.77,4861.95,0.0
17506,30,0,1,6,1,2,2,0,7,3,8,17.0,964,0,0,1.4,97.95,-41.76,4.75,5390.17,0.0
17507,74,0,2,0,0,1,1,1,7,1,276,23.0,999,0,0,1.4,95.78,-35.41,5.09,5024.2,0.0
17508,36,7,2,4,1,1,1,1,5,3,308,2.0,956,0,0,1.1,98.5,-35.92,4.75,5403.83,0.0
17509,31,9,3,6,1,1,1,0,7,3,91,6.0,1041,0,0,1.4,97.76,-40.73,5.08,5343.11,0.0
17510,19,1,1,3,0,2,1,0,5,3,42,7.0,988,0,0,-1.8,96.23,-48.27,1.23,4981.82,0.0
17511,53,0,2,5,1,2,1,0,5,1,1342,2.0,934,3,0,-1.8,96.04,-39.49,2.67,4948.81,1.0
17512,78,7,1,6,1,2,1,1,9,2,140,23.0,960,1,1,-1.8,97.25,-48.51,1.38,5354.05,0.0
17513,31,1,3,3,1,1,1,1,5,2,134,1.0,985,0,0,1.1,91.17,-36.94,4.92,4972.97,0.0
17514,40,1,3,1,1,1,1,1,5,4,1961,1.0,136,0,1,1.1,94.34,-43.96,3.74,5077.77,0.0
17515,46,1,3,3,1,2,1,0,7,1,4181,1.0,310,3,0,1.4,98.25,-40.43,2.6,5212.19,0.0
17516,41,0,1,6,1,2,1,0,11,3,195,4.0,236,3,0,-0.1,94.39,-34.33,3.8,5352.97,1.0
17517,60,6,2,6,0,1,1,1,6,1,247,4.0,995,0,0,1.4,89.93,-41.88,4.81,5018.97,0.0
17518,25,0,1,4,1,1,2,1,5,0,4682,2.0,610,2,0,1.1,93.41,-41.78,1.15,5428.94,0.0
17519,41,7,2,4,1,2,1,1,5,0,246,2.0,1021,0,0,1.1,96.15,-35.3,5.08,5279.24,0.0
17520,50,1,3,2,1,2,1,1,11,2,93,3.0,1013,0,0,-0.1,89.0,-42.2,4.0,5123.05,0.0
17521,29,1,2,2,1,1,1,1,6,1,133,1.0,953,0,0,1.4,90.49,-43.34,4.75,5374.48,0.0
17522,40,0,3,5,0,1,1,0,8,3,147,0.0,1023,0,0,1.4,97.74,-34.69,4.83,5275.15,0.0
17523,40,2,3,0,2,1,2,0,4,4,418,23.0,988,1,1,-1.8,91.4,-48.23,1.2,4941.02,1.0
17524,66,5,2,4,0,1,1,0,8,1,294,1.0,1038,1,1,-2.9,91.55,-32.59,0.82,4949.29,1.0
17525,53,1,2,1,0,0,0,0,5,0,1497,2.0,645,6,1,-1.8,95.52,-42.84,0.73,5179.32,0.0
17526,35,7,2,6,1,1,1,0,5,0,325,1.0,1048,0,0,-1.8,95.49,-44.07,1.2,4910.43,0.0
17527,33,1,2,1,1,1,2,0,5,0,284,2.0,1011,1,1,-1.8,90.84,-45.22,1.34,5134.79,0.0
17528,37,3,1,6,1,2,1,0,7,3,1972,0.0,88,5,2,1.4,96.31,-34.79,1.83,5122.17,0.0
17529,43,2,2,5,1,1,1,1,5,0,151,0.0,958,0,0,1.1,94.74,-36.94,5.1,4978.16,0.0
17530,32,0,2,5,0,2,2,0,8,4,97,1.0,1011,0,0,1.4,91.57,-37.0,4.73,5170.59,0.0
17531,51,9,2,6,0,2,1,0,7,1,113,1.0,1030,0,0,1.4,92.32,-42.1,4.83,5217.64,0.0
17532,31,9,3,6,1,2,1,0,3,1,151,1.0,1007,0,0,-1.8,97.11,-48.55,1.47,5043.0,1.0
17533,29,0,2,4,0,2,1,1,5,3,208,2.0,1042,0,0,1.1,91.26,-36.07,5.06,5393.44,0.0
17534,39,0,1,5,1,2,1,1,6,1,40,1.0,992,0,0,-2.9,97.05,-42.14,1.12,5228.48,0.0
17535,39,0,1,5,1,1,1,0,8,1,128,3.0,979,0,0,1.4,97.27,-34.43,4.77,5458.13,0.0
17536,21,8,1,3,1,1,1,0,5,3,85,0.0,1006,0,0,-1.8,90.47,-48.18,1.3,5180.68,0.0
17537,53,0,2,2,1,2,1,1,5,3,158,0.0,1006,0,0,1.1,91.92,-36.1,4.74,5050.84,0.0
17538,36,0,3,3,1,1,1,1,6,1,4368,7.0,556,2,1,1.4,92.65,-38.0,2.12,5021.24,1.0
17539,34,9,1,6,0,2,1,0,7,3,54,0.0,956,0,0,1.4,95.13,-42.99,4.72,5149.67,0.0
17540,29,8,1,0,1,2,1,0,4,2,113,4.0,959,0,0,-1.8,89.25,-47.47,1.44,5221.47,0.0
17541,32,4,2,5,1,2,1,1,5,2,4537,0.0,366,4,1,1.1,94.76,-30.18,3.8,4738.76,0.0
17542,49,9,2,0,0,2,1,0,11,4,1259,1.0,781,4,2,-0.1,95.85,-45.84,4.7,5126.04,0.0
17543,34,1,2,2,1,1,1,1,5,2,329,2.0,1006,0,0,1.1,95.49,-36.47,4.62,5206.57,0.0
17544,45,9,2,4,1,2,2,1,6,2,508,3.0,965,0,0,1.4,93.23,-39.83,5.15,5139.22,0.0
17545,55,1,2,3,0,2,1,1,5,4,251,0.0,1027,0,0,1.1,91.55,-37.27,4.95,5045.65,0.0
17546,40,11,1,3,1,1,2,1,5,0,867,1.0,1031,1,1,1.1,96.19,-47.05,3.58,5061.35,0.0
17547,48,4,1,5,1,2,1,0,11,3,3489,2.0,547,5,1,-0.1,98.82,-28.44,4.63,5338.6,0.0
17548,30,1,2,1,1,1,1,0,5,3,243,1.0,1033,1,1,-1.8,94.93,-45.59,1.3,5099.1,0.0
17549,44,0,2,1,0,2,1,0,8,1,223,1.0,952,0,0,1.4,89.79,-35.37,5.2,5311.74,0.0
17550,44,4,2,3,0,1,1,0,7,0,79,6.0,1047,0,0,1.4,94.76,-43.16,4.78,4982.37,0.0
17551,46,0,2,5,1,1,1,0,8,2,60,2.0,1033,0,0,1.4,91.01,-36.6,5.16,5259.46,0.0
17552,31,7,1,4,1,2,1,1,5,4,1119,0.0,138,0,0,1.1,91.98,-40.58,2.72,4867.82,0.0
17553,29,4,1,5,1,1,1,1,6,1,166,1.0,950,0,0,1.4,97.86,-42.46,4.84,5379.71,0.0
17554,49,9,2,5,1,2,1,1,5,1,459,2.0,1007,0,0,1.1,91.26,-37.49,4.87,5372.68,0.0
17555,27,0,1,4,1,2,1,0,3,1,2154,2.0,971,0,1,-1.8,96.26,-40.98,3.69,5330.86,1.0
17556,28,6,2,5,1,2,1,0,7,2,694,1.0,1012,0,0,1.4,91.47,-41.16,5.14,5233.32,0.0
17557,35,9,2,5,1,2,1,1,5,3,316,2.0,973,0,0,1.1,93.9,-37.09,4.79,5081.98,0.0
17558,30,1,3,3,1,2,2,0,5,2,2104,1.0,117,5,2,-1.8,89.06,-49.58,3.85,5223.08,0.0
17559,32,9,2,6,0,0,0,1,8,3,134,3.0,951,0,0,1.4,96.52,-34.33,5.12,5191.5,0.0
17560,34,1,2,2,1,1,1,0,7,0,1060,1.0,710,5,0,1.4,96.4,-38.84,3.39,5021.49,0.0
